Export MPAN / MSID,Import MPAN / MSID,Customer Name,Customer Site,Address Line 1,Address Line 2,Town/ City,County,Postcode,Country,Location (X-coordinate):_Eastings (where data is held),Location (y-coordinate):_Northings (where data is held),Grid Supply Point,Bulk Supply Point,Primary,Point of Connection (POC)_Voltage (kV),Licence Area,Energy Source 1,Energy Conversion Technology 1,CHP Cogeneration (Yes/No),Storage Capacity 1 (MWh),Storage Duration 1 (Hours),Energy Source & Energy Conversion Technology 1 - Registered Capacity (MW),Energy Source 2,Energy Conversion Technology 2,CHP Cogeneration 2 (Yes/No),Storage Capacity 2 (MWh),Storage Duration 2 (Hours),Energy Source & Energy Conversion Technology 2 - Registered Capacity (MW),Energy Source 3,Energy Conversion Technology 3,CHP Cogeneration 3 (Yes/No),Storage Capacity 3 (MWh),Storage Duration 3 (Hours),Energy Source & Energy Conversion Technology 3 - Registered Capacity (MW),Flexible Connection (Yes/No),Connection Status,Already connected Registered Capacity (MW),Already Connected - Maximum Export Capacity (MW),Already Connected - Maximum Export Capacity (MVA),Already Connected - Maximum Import Capacity (MW),Already Connected - Maximum Import Capacity (MVA),Date Connected,Accepted to Connect Registered Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MW),Accepted to Connect - Change to Maximum Export Capacity (MVA),Accepted to Connect - Change to Maximum Import Capacity (MW),Accepted to Connect - Change to Maximum Import Capacity (MVA),Date Accepted,Target Energisation Date,Distribution Service Provider (Y/N),Transmission Service Provider (Y/N),Reference,In a Connection Queue (Y/N),Distribution Reinforcement Reference,Transmission Reinforcement Reference,Last Updated,Longitude,Latitude,SpatialCoordinates_Customer,SiteFunctionalLocation,Primary Resource Type_Group
Data not available,,Low Carbon,(ANM) Kestrel Solar Farm,,,Royston,Herts,SG8 0NT,England,530867,239890,Wymondley,Letchworth Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,20.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,20.0,20.0,21.053,1.0,1.053,2022-07-07,2028-12-31,,,,,,,2023-01-16,-0.0933202631536342,52.0419713536559,"52.0419713536559, -0.0933202631536342",EPN-S0000000D8014,Solar PV
Data not available,,ESB Engineering & Major Projects,Site Office Tilbury Docks,,,Tilbury,Essex,RM18 7NU,England,562275,177214,Tilbury,-,,132.0,Eastern Power Networks (EPN),Biomass,Steam turbine (thermal power plant),,,,5.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,5.0,5.0,5.263,,,2022-08-18,2033-10-31,,,,,,,2023-10-13,0.335010353963502,51.4706261896177,"51.4706261896177, 0.335010353963502",,Biogas
Data not available,,INFINIS,(ANM-N/A) Green Lane,,,Stewartby,Bucks,MK43 9LY,England,501307,242291,Sundon,Marston Rd Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,7.25,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,7.25,7.25,7.632,0.2,0.211,2022-08-12,2031-10-31,,,,,,,2024-01-15,-0.523428027365012,52.0697343713268,"52.0697343713268, -0.523428027365012",EPN-S0000000D4022,Solar PV
Data not available,,Powerfuel Development and Finance Limited,(ANM) Darley Road,Wandon End,,Luton,Beds,LU2 8NX,England,513316,222444,Sundon,Luton South Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,35.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,35.0,,,,,,,Yes,Accepted to Connect,,,,,,,35.0,35.0,36.842,15.0,15.789,2022-01-14,2031-10-31,,,,,,,2024-07-12,-0.35484829575719,51.8890452148253,"51.8890452148253, -0.35484829575719",EPN-S0000000D8057,Solar PV
Data not available,,Sandbrook Capital Ltd,(ANM - N/A) Land North of Mop End Farm,,,Amersham,Bucks,HP7 0QR,England,492401,197402,Amersham,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,200.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,200.0,200.0,210.526,200.0,210.526,2022-08-22,2025-12-31,,,,,,,2024-07-12,-0.665315096555784,51.6678082515027,"51.6678082515027, -0.665315096555784",,Storage
Data not available,,Bluestone Energy Limited,Long Meadow Barn,Intwood,,Norwich,Norfolk,NR4 6TQ,England,618907,303984,Norwich Main,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,240.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,240.0,240.0,252.632,240.0,252.632,2022-10-18,2029-10-30,,,,,,,2024-07-12,1.23025427783057,52.5895525132458,"52.5895525132458, 1.23025427783057",,Storage
Data not available,,Loco Gen,Ware Solar Farm,Park Road,,Ware,Herts,SG12 0DP,England,534813,214726,Rye House,Rye House Grid 33kV,Glaxo Primary 11kV,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,6.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,6.0,6.0,6.316,0.0,0.0,2022-10-03,2034-10-31,,,,,,,2024-07-12,-0.0456702155208621,51.8149145523128,"51.8149145523128, -0.0456702155208621",EPN-S0000000H7147,Solar PV
Data not available,,Roadnight Taylor,Land at Dunton Lane,,,Biggleswade,Beds,SG18 8SH,England,521323,244569,Biggleswade,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,99.9,Wind,Onshore wind turbines,,,,,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,,No,Accepted to Connect,,,,,,,99.9,99.9,105.158,99.9,105.158,2022-10-06,2034-10-31,,,,,,,2023-10-13,-0.23074005532918,52.0861869280339,"52.0861869280339, -0.23074005532918",,Solar PV
Data not available,,RES Group,Northwest of Childs Farm,,,Cottered,Herts,SG9 9PU,England,530636,229523,Wymondley,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,49.9,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.9,49.0,51.579,0.1,0.105,2022-09-15,2032-10-31,,,,,,,2024-07-14,-0.100633183432141,51.9488705440447,"51.9488705440447, -0.100633183432141",,Solar PV
Data not available,,Sky UK Development Ltd,(ANM) Osyth Heath Solar Farm,Frowick Lane,Osyth Heath,ST OSYTH,Essex,CO16 8HJ,England,612637,219255,Bramford,Clacton Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,20.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,20.0,20.0,21.053,0.8,0.842,2022-10-03,2034-10-31,,,,,,,2023-10-13,1.08466062354663,51.8314177717511,"51.8314177717511, 1.08466062354663",EPN-S0000000D3027,Solar PV
Data not available,,EVO Energy,Land Off A6129,Great North Road,,Welwyn Garden City,Herts,AL8 7TB,England,522300,211000,Rye House,Welwyn Grid 33kV,Welwyn Primary 11kV,11.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,7.215,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,7.215,,,,,,,No,Accepted to Connect,,,,,,,7.215,7.215,7.595,1.5,1.579,2022-10-17,2034-10-31,,,,,,,2024-07-12,-0.228410919058125,51.7843055510288,"51.7843055510288, -0.228410919058125",EPN-S0000000H8082,Solar PV
Data not available,Data not available,Low Carbon,(ANM) Long Meadow Solar Farm,,,SAFFRON WALDEN,ESSEX,CB10 2SU,England,557810,236840,Pelham,Thaxted Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,12.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,12.0,12.0,12.632,0.0,0.0,2022-09-02,2032-10-31,,,,,,,2024-07-12,0.297801373705459,52.007564665206,"52.007564665206, 0.297801373705459",EPN-S0000000D3051,Solar PV
Data not available,Data not available,Elgin Energy EsCo Ltd,ROSE & CROWN FARM,Walpole Bank,Walpole St Andrew,WISBECH,Cambs,PE14 7JB,England,548424,315850,Walpole,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,99.9,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,99.9,99.9,105.158,99.9,105.158,2022-12-16,,,,,,,,2024-07-12,0.196088017714029,52.7199482187752,"52.7199482187752, 0.196088017714029",,Storage
1030044764449,,Infinis,Brogborough Landfill Site,Woburn Road,,BEDFORD,Beds,MK43 0TN,England,497667,241952,Sundon,Marston Rd Grid 33kV,Marston Rd Primary 11kV,11.0,Eastern Power Networks (EPN),Biofuel - Landfill gas,Engine (combustion / reciprocating),,,,2.2,,,,,,,,,,,,,No,Connected,2.2,2.2,2.316,,,1999-10-01,,,,,,,,,,,,,,2024-01-15,-0.576611429302284,52.0673405759613,"52.0673405759613, -0.576611429302284",EPN-S0000000H4052,Biogas
Data not available,Data not available,BSR Applications Limited,(ANM) Land at Marchants Farm,,Bovingdon,HEMEL HEMPSTEAD,Herts,HP3 0NJ,England,500152,202763,Watford South,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,38.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,38.0,,,,,,,Yes,Accepted to Connect,,,,,,,38.0,38.0,40.0,10.0,10.526,2023-02-09,2027-01-01,,,,,,,2024-01-15,-0.551738624628249,51.7146680145384,"51.7146680145384, -0.551738624628249",,Solar PV
1023538524998,1023538525227,Combined Landfill Projects Ltd,Costessey Generation Site (Longwater  Ind Est),Dereham Road,New Costessey,Norwich,Norfolk,NR5 0TL,England,615460,310708,Norwich Main,Earlham Grid 33kV,Earlham Grid Local B 11kV,11.0,Eastern Power Networks (EPN),Biofuel - Landfill gas,Engine (combustion / reciprocating),,,,2.2,,,,,,,,,,,,,No,Connected,2.2,2.2,2.316,0.0,0.0,2003-05-01,,,,,,,,,,,,,,2024-01-15,1.18383280802891,52.6512822341811,"52.6512822341811, 1.18383280802891",EPN-S0000000H5005,Biogas
1023482519993,1023482519761,Costessey Energy Ltd,Landfill Site (Longwater Ind. Est),Dereham Road,New Costessey,Norwich,Norfolk,NR5 0TL,England,615460,310708,Norwich Main,Earlham Grid 33kV,Earlham Grid Local 11kV,11.0,Eastern Power Networks (EPN),Biofuel - Landfill gas,Engine (combustion / reciprocating),,,,1.25,,,,,,,,,,,,,No,Connected,1.25,1.2,1.263,0.0,0.0,2000-06-30,,,,,,,,,,,,,,2024-01-15,1.18383280802891,52.6512822341811,"52.6512822341811, 1.18383280802891",EPN-S0000000H5005,Biogas
1023477698961,1014571325240,Viridor Waste Management ltd.,OCKENDON Generation,Medebridge Road,,Grays,ESSEX,RM16 5TZ,England,561200,182120,Warley,Purfleet Grid 33kV,Little Belhus Primary 11kV,11.0,Eastern Power Networks (EPN),Biofuel - Landfill gas,Engine (combustion / reciprocating),,,,4.2,,,,,,,,,,,,,No,Connected,4.2,4.2,4.421,0.3,0.316,2001-02-22,,,,,,,,,,,,,,2022-09-14,0.321785282302551,51.5150091702824,"51.5150091702824, 0.321785282302551",EPN-S0000000H7153,Biogas
Data not available,,Tilbury Green Power Limited,Port of Tilbury,,,Tilbury,Essex,RM18 7NU,England,562270,177210,Tilbury,-,,132.0,Eastern Power Networks (EPN),Biomass,Steam turbine (thermal power plant),,,,3.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,3.0,3.0,3.158,0.0,0.0,2023-11-02,,,,,,,,2023-12-14,0.334936594104983,51.4705916861726,"51.4705916861726, 0.334936594104983",,Biogas
Data not available,,QC Whepstead Ltd,(ANM) Poulters Lane,,Horringer,Bury St Edmunds,SUFFOLK,IP29 5SW,England,582480,260849,Bramford,Bury Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,40.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,40.0,40.0,42.105,0.25,0.263,2023-04-11,2034-10-31,,,,,,,2024-01-15,0.669694887377675,52.2156306274939,"52.2156306274939, 0.669694887377675",EPN-S0000000D1012,Solar PV
Data not available,,Bluestone Energy Ltd,St Mary's Lane,,,Upminster,Essex,RM14 3PH,England,560191,186729,Warley,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,240.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,240.0,240.0,252.632,240.0,252.632,2023-03-13,,,,,,,,2024-01-15,0.309351882183376,51.5567036769945,"51.5567036769945, 0.309351882183376",,Storage
Data not available,,Intelligent Alternatives,(ANM) Land at Sewardstone Road,Sewardstone Road,,Waltham Abbey,Essex,EN9 3QH,England,539228,198855,Brimsdown (EPN),-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,99.9,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,99.9,,,,,,,Yes,Accepted to Connect,,,,,,,99.9,99.9,105.158,99.9,105.158,2023-06-21,2033-10-31,,,,,,,2024-01-15,0.0119899487714358,51.6712239858474,"51.6712239858474, 0.0119899487714358",,Solar PV
Data not available,,Low Carbon UK Solar Investment Co Ltd,(ANM) Enterline Solar Farm,Heath Road,,Cambridge,Cambs,CB25 0LA,England,557990,263304,Burwell,Burwell Local Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,30.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,30.0,30.0,31.579,0.15,0.158,2023-04-21,2034-10-31,,,,,,,2024-01-15,0.312700988285628,52.245245163025,"52.245245163025, 0.312700988285628",EPN-S0000000D4033,Solar PV
Data not available,,BSR Applications Ltd,(ANM) Land at Tewes Farm,,,Uttlesford,ESSEX,CB10 2QG,England,564110,233490,Pelham,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,50.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,50.0,50.0,52.632,0.5,0.526,2023-05-26,2034-10-31,,,,,,,2023-07-14,0.387902655262291,51.9756468208593,"51.9756468208593, 0.387902655262291",,Solar PV
Data not available,,Innova Renewables Ltd,(ANM) Land North of Mott Street,,,Chingford,London,E4 7RW,England,538660,198191,Brimsdown (EPN),-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,200.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,200.0,200.0,210.526,200.0,210.526,2023-08-14,,,,,,,,2024-01-15,0.00351818699374639,51.6653978278739,"51.6653978278739, 0.00351818699374639",,Storage
Data not available,,BNRG Langmead Ltd,"(ANM) Land at Felixstowe, Trimley St Martin",Back Lane,Kirton,Ipswich,Suffolk,IP10 0PW,England,628155,239114,Bramford,Felixstowe Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,40.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,40.0,40.0,42.105,0.3,0.316,2023-07-27,2034-10-31,,,,,,,2024-01-15,1.32263016812732,52.0035506205255,"52.0035506205255, 1.32263016812732",EPN-S0000000G1005,Solar PV
Data not available,,BSR Applications Ltd,Rockinghams Farm,Layer Marney,,Colchester,ESSEX,CO5 9UL,England,592082,216525,Braintree,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,99.9,Wind,Onshore wind turbines,,,,,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,,No,Accepted to Connect,,,,,,,99.9,99.9,105.158,99.9,105.158,2023-09-19,2032-10-31,,,,,,,2024-07-12,0.785227338376011,51.8143425194192,"51.8143425194192, 0.785227338376011",,Solar PV
Data not available,,Elawan Energy,(ANM) Land Nth of Roydon Road,Roydon Road,,Harlow,ESSEX,CM19 5DU,England,542205,210155,Rye House,Harlow West Grid 33kV,,33.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,50.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,50.0,50.0,52.632,50.0,52.632,2023-11-07,2034-10-31,,,,,,,2024-07-12,0.0596204111800788,51.772013155867,"51.772013155867, 0.0596204111800788",EPN-S0000000D7148,Storage
Data not available,,Exagen Group Ltd,(ANM) Adj Aylsham Road,,Cawston,Norwich,Norfolk,NR10 4HR,England,616277,324872,Norwich Main,Sall Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,25.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,25.0,,,,,,,Yes,Accepted to Connect,,,,,,,25.0,25.0,26.316,25.0,26.316,2023-08-17,2034-10-31,,,,,,,2024-01-15,1.20520340586625,52.7780872948244,"52.7780872948244, 1.20520340586625",EPN-S0000000D5023,Solar PV
Data not available,,Lightsource Renewable UK Development Limited,(ANM - N/A) North Road,,,South Ockendon,Essex,RM15 6SR,England,559571,184108,Warley,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,70.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,70.0,70.0,73.684,70.0,73.684,2023-09-22,2036-10-31,,,,,,,2024-07-12,0.299228610172882,51.5333318061546,"51.5333318061546, 0.299228610172882",,Storage
Data not available,,Sky UK Development Limited,(ANM) Meadow Farm,Brook Lane,,Theftford,Norfolk,IP26 4RQ,England,573238,296237,Walpole,Swaffham Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,15.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,15.0,15.0,15.789,0.8,0.842,2023-10-11,,,,,,,,2024-07-12,0.552831074735625,52.536440100057,"52.536440100057, 0.552831074735625",EPN-S0000000D6042,Solar PV
Data not available,,BSR Applications Limited,(ANM) Rectory Road,,,Hockley,Essex,SS5 4LL,England,589778,192032,Rayleigh,Fleethall Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,30.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,30.0,Wind,Onshore wind turbines,,,,,Yes,Accepted to Connect,,,,,,,30.0,30.0,31.579,10.5,11.053,2023-11-15,2034-10-31,,,,,,,2024-01-15,0.738522107649843,51.595161672948,"51.595161672948, 0.738522107649843",EPN-S0000000D7125,Solar PV
Data not available,,Arnold White Group,(ANM) Great Billington,,,Leighton Buzzard,Beds,LU7 4BZ,England,493709,223839,Sundon,Sundon 33kV,Leighton Buzzard Primary 11kV,11.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,5.1,Wind,Offshore wind turbines,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,5.1,5.1,5.368,0.95,1.0,2024-01-18,2034-10-31,,,,,,,2024-07-12,-0.639276754082135,51.9052208186869,"51.9052208186869, -0.639276754082135",EPN-S0000000H8037,Solar PV
Data not available,,Sky UK Development Limited,Waterloo Farm,,,Sandy,Beds,SG19 2JX,England,520103,251139,Eaton Socon,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,75.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,75.0,,,,,,,No,Accepted to Connect,,,,,,,75.0,75.0,78.947,49.9,52.526,2023-11-03,2034-10-31,,,,,,,2024-07-12,-0.246220862678102,52.1454927469427,"52.1454927469427, -0.246220862678102",,Solar PV
Data not available,,Sky UK Development Limited,(ANM) Tooleys Farm,,,Great Dunmow,Essex,CM6 3AA,England,564460,222720,Pelham,Thaxted Grid 33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,12.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,12.0,12.0,12.632,0.8,0.842,2023-11-03,2034-10-31,,,,,,,2024-07-12,0.387851596569715,51.8787967981839,"51.8787967981839, 0.387851596569715",EPN-S0000000D3051,Solar PV
Data not available,,OPD Energy,(ANM) Brandon Fields Farm,Hockwood,,Thetford,Norfolk,IP26 4NF,England,573367,287188,Bramford,Thetford Grid 33kV,Brandon Primary 11kV,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,19.7,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,19.7,,,,,,,Yes,Accepted to Connect,,,,,,,19.75,19.75,20.789,9.87,10.389,2023-11-17,2034-10-31,,,,,,,2024-01-15,0.550022791990233,52.4551299511138,"52.4551299511138, 0.550022791990233",EPN-S0000000G1034,Solar PV
Data not available,,OPD Energy,(ANM) Bardwell Fields Farm,,,Bury St Edmunds,Suffolk,IP31 1AQ,England,593579,273617,Bramford,Diss Grid 33kV,Stanton Primary 11kV,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,29.63,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,29.63,29.63,31.189,0.6,0.632,2023-12-04,2034-10-31,,,,,,,2024-04-15,0.839271392438455,52.3264935869699,"52.3264935869699, 0.839271392438455",EPN-S0000000G1030,Solar PV
Data not available,,Blake Clough Consulting,(ANM) Ivy House Farm,Cake Street,,WOODBRIDGE,Suffolk,IP13 8EW,England,628777,272806,Bramford,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,50.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,50.0,,,,,,,Yes,Accepted to Connect,,,,,,,50.0,50.0,52.632,50.0,52.632,2023-12-05,2034-10-31,,,,,,,2024-04-15,1.35435068780329,52.305685449972,"52.305685449972, 1.35435068780329",,Solar PV
Data not available,,Feltwell Energy Ltd,"(1U1637) Oakery No 1, The Oakery Landfill Site",Lodge Road,,Theftford,Norfolk,IP26 4DR,England,573850,292500,Bramford,Thetford Grid 33kV,Feltwell Primary 11kV,11.0,Eastern Power Networks (EPN),Biofuel - Landfill gas,Engine (combustion / reciprocating),,,,1.3,,,,,,,,,,,,,No,Connected,1.3,1.3,1.368,0.15,0.158,2003-09-09,,,,,,,,,,,,,,2023-07-14,0.559892248565995,52.5026836015244,"52.5026836015244, 0.559892248565995",EPN-S0000000H1044,Biogas
Data not available,,Aton Energy,Land at Dunton,Millow,,Biggleswade,Herts,SG18 8RH,England,522978,243543,Biggleswade,Biggleswade East Grid 33,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,49.999,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,49.999,49.999,52.631,0.0,0.0,2024-01-25,2034-10-31,,,,,,,2024-07-12,-0.20696807088475,52.0766022788699,"52.0766022788699, -0.20696807088475",,Solar PV
Data not available,,BSR Applications Ltd,(ANM) College Farm,,,Ipswich,SUFFOLK,IP8 3NT,England,607490,243600,Bramford,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,100.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,100.0,100.0,105.263,100.0,105.263,2024-02-27,,,,,,,,2024-03-14,1.02475110250144,52.0519286143882,"52.0519286143882, 1.02475110250144",,Storage
Data not available,,Certus Utility Consulting Ltd,(ANM) Land off Martin Dalby Way,,,Aylesbury,Bucks,HP19 9DX,England,481323,215926,Sundon,Aylesbury East Grid 33,,33.0,Eastern Power Networks (EPN),Wind,Onshore wind turbines,,,,6.0,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,6.0,6.0,6.316,0.2,0.211,2024-02-27,2034-10-31,,,,,,,2024-07-12,-0.821133170895735,51.8360341462833,"51.8360341462833, -0.821133170895735",EPN-S0000000D8002,Wind
Data not available,,eSmart Networks,(ANM) Land South of Shereford,,,Hempton,Norfolk,NR21 7LJ,England,591041,329228,Walpole,Hempton Grid 33,Hempton Grid 33kV,33.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,49.9,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,49.9,49.9,52.526,49.9,52.526,2024-07-03,,,,,,,,2024-04-15,0.834114882660039,52.8267094719239,"52.8267094719239, 0.834114882660039",EPN-S0000000D6045,Storage
Data not available,,Severn Trent Green Power,Coursers Farm,Colney Heath,,ST ALBANS,Herts,AL4 0PD,England,519730,204970,Elstree,Hatfield Grid 33kV,Hatfield Primary 11kV,11.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,0.18,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,0.18,0.18,0.189,0.0,0.0,2024-01-08,,,,,,,,2024-03-14,-0.267724869727611,51.7306695250019,"51.7306695250019, -0.267724869727611",EPN-S0000000H8075,Solar PV
Data not available,,Ylem Energy,Land Adjoining 37 Watton Rd,,,Norwich,Norfolk,NR4 7TY,England,617090,308239,Norwich Main,-,,132.0,Eastern Power Networks (EPN),Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,50.0,,,,,,,,,,,,,No,Accepted to Connect,,,,,,,50.0,50.0,52.632,50.5,53.158,2024-01-18,2034-10-31,,,,,,,2024-07-12,1.20626680997642,52.6284720755926,"52.6284720755926, 1.20626680997642",,Storage
Data not available,,OPD Energy,(ANM) Kenninghall,Chestnut Treet Farm,,Norwich,Norfolk,NR16 2DN,England,605796,285440,Bramford,DISS GRID 132/33KV,SNETTERTON PRIMARY 33KV,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,29.63,,,,,,,,,,,,,Yes,Accepted to Connect,,,,,,,29.63,29.63,31.189,0.0,0.0,2024-04-11,,,,,,,,2024-06-14,1.02553992767327,52.4281945501056,"52.4281945501056, 1.02553992767327",EPN-S0000000G1189,Solar PV
Data not available,,Quintas Cleantech,(ANM) London Way,,,Melbourn,Cambs,SG8 6DJ,England,537736,243574,Pelham,MELBOURN GRID 132/33kV,,33.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,25.0,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,25.0,,,,,,,Yes,Accepted to Connect,,,,,,,25.0,25.0,26.316,25.0,26.316,2024-04-24,,,,,,,,2024-05-15,0.0082517754554543,52.0734100607704,"52.0734100607704, 0.0082517754554543",EPN-S0000000D4071,Solar PV
Data not available,,BSR Applications Ltd,(ANM - N/A) Land at Len Fen Drove,,,Burwell,Cambs,CB25 0BJ,England,558782,268350,Burwell,-,,132.0,Eastern Power Networks (EPN),Solar,Photovoltaic,,,,239.9,Stored Energy (all stored energy irrespective of the original energy source),Storage - Electrochemical  (Batteries),,,,239.9,Wind,Onshore wind turbines,,,,,Yes,Accepted to Connect,,,,,,,239.9,239.9,252.526,239.9,252.526,2024-04-29,,,,,,,,2025-05-15,0.326663885148464,52.2903450249477,"52.2903450249477, 0.326663885148464",,Solar PV
