hour,breach_count,curtailment_count,breach_locations,der_list,total_curtailed_kwh
2023-01-13 07:00:00+00:00,16,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-13 08:00:00+00:00,4,5,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER9, DER1",5571.527972073025
2023-01-13 10:00:00+00:00,8,5,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1, DER35",6661.789112074111
2023-01-13 11:00:00+00:00,14,7,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9, DER35",36124.03483196179
2023-01-13 12:00:00+00:00,9,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER29,772.897564561632
2023-01-13 13:00:00+00:00,13,1,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",DER35,601.5354570855035
2023-01-13 14:00:00+00:00,12,7,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER1, DER9",12816.447787348428
2023-01-13 15:00:00+00:00,11,5,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER35, DER1",3536.263958774143
2023-01-13 18:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2023-01-13 19:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER9, DER1, DER35",7234.6936884392635
2023-01-14 02:00:00+00:00,7,5,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER35, DER9, DER1",44196.689958449475
2023-01-14 03:00:00+00:00,20,4,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER35, DER1",81742.87628269619
2023-01-14 04:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 05:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 06:00:00+00:00,10,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 07:00:00+00:00,3,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 08:00:00+00:00,4,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 09:00:00+00:00,8,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 10:00:00+00:00,20,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 11:00:00+00:00,4,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 14:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-14 15:00:00+00:00,15,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER35, DER9",18683.530318667094
2023-01-14 16:00:00+00:00,3,4,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER9, DER1",172803.10716019524
2023-01-14 17:00:00+00:00,18,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER35,77273.12038209704
2023-01-14 18:00:00+00:00,8,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2023-01-14 19:00:00+00:00,12,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 20:00:00+00:00,15,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 21:00:00+00:00,14,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 22:00:00+00:00,12,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-14 23:00:00+00:00,19,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 00:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 01:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 02:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 03:00:00+00:00,22,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 04:00:00+00:00,17,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 05:00:00+00:00,10,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 06:00:00+00:00,14,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-01-15 07:00:00+00:00,14,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-01-15 08:00:00+00:00,14,1,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,DER24,1620.9308753797743
2023-01-15 09:00:00+00:00,17,1,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",DER35,232.25983235677083
2023-01-15 10:00:00+00:00,17,5,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER9, DER1",20601.383722956976
2023-01-15 11:00:00+00:00,17,4,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER35,656.7956460910375
2023-01-15 12:00:00+00:00,13,6,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER9, DER1",9260.284177058007
2023-01-16 11:00:00+00:00,2,5,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER1, DER35",1779.2490854517619
2023-01-16 12:00:00+00:00,6,3,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER35, DER1",5018.500071305169
2023-01-16 13:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL,,0.0
2023-01-17 11:00:00+00:00,0,1,,DER29,457.53861138237846
2023-01-18 15:00:00+00:00,0,1,,DER27,77.22222222222223
2023-01-19 02:00:00+00:00,0,1,,DER11,731.6666666666666
2023-01-19 17:00:00+00:00,0,1,,DER29,631.1013369411892
2023-01-19 22:00:00+00:00,0,1,,DER13,134311.30555555553
2023-01-21 20:00:00+00:00,0,2,,DER13,282874.9722222222
2023-01-22 11:00:00+00:00,1,0,HISTON GRID 132/33KV - SUM,,0.0
2023-01-22 12:00:00+00:00,1,0,HISTON GRID 132/33KV - SUM,,0.0
2023-01-22 13:00:00+00:00,2,0,HISTON GRID 132/33KV - SUM,,0.0
2023-01-24 11:00:00+00:00,0,2,,DER27,22.36111111111111
2023-01-24 12:00:00+00:00,0,1,,DER13,20280.555555555555
2023-01-25 02:00:00+00:00,0,1,,DER27,16711.083333333336
2023-01-25 12:00:00+00:00,0,1,,DER13,64641.38888888889
2023-01-26 12:00:00+00:00,0,1,,DER27,94364.86111111112
2023-01-27 15:00:00+00:00,0,2,,"DER34, DER37",20254.44701990763
2023-01-28 18:00:00+00:00,0,1,,DER13,6552.583333333333
2023-01-29 01:00:00+00:00,0,1,,DER11,18.333333333333332
2023-01-29 10:00:00+00:00,0,1,,DER11,52.55555555555556
2023-01-30 03:00:00+00:00,3,3,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER35, DER9",1018.3643643188477
2023-01-31 07:00:00+00:00,0,1,,DER11,39.77777777777778
2023-01-31 11:00:00+00:00,10,8,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1, DER35",3146.5496866904364
2023-01-31 12:00:00+00:00,21,8,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9, DER35",5948.022239286634
2023-01-31 13:00:00+00:00,20,8,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER9, DER35",2479.7346730804443
2023-01-31 14:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL,,0.0
2023-01-31 15:00:00+00:00,0,1,,DER34,3396.8363855997723
2023-02-01 09:00:00+00:00,2,2,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",8498.93799826304
2023-02-01 10:00:00+00:00,18,6,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER1",2898.00351568073
2023-02-01 11:00:00+00:00,20,9,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER35, DER1",1485.1826635434893
2023-02-01 12:00:00+00:00,14,5,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER35, DER9",2783.3203030692202
2023-02-02 09:00:00+00:00,0,1,,DER10,51.0
2023-02-02 10:00:00+00:00,0,1,,DER10,173.33333333333334
2023-02-02 11:00:00+00:00,3,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER10, DER11, DER9, DER1",820.1409498129951
2023-02-02 12:00:00+00:00,0,1,,DER10,45.55555555555556
2023-02-02 13:00:00+00:00,0,1,,DER10,51.666666666666664
2023-02-02 14:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER35, DER9",649.1094564819336
2023-02-03 09:00:00+00:00,0,3,,DER27,511.5277777777778
2023-02-03 10:00:00+00:00,0,1,,DER27,91.94444444444444
2023-02-06 14:00:00+00:00,0,1,,DER37,7991.683175184462
2023-02-06 15:00:00+00:00,0,1,,DER7,166.4195730251736
2023-02-06 23:00:00+00:00,0,1,,DER27,28.75
2023-02-07 00:00:00+00:00,0,1,,DER27,22.77777777777778
2023-02-07 02:00:00+00:00,0,2,,DER27,27.361111111111114
2023-02-07 03:00:00+00:00,0,1,,DER29,3038.918915744357
2023-02-07 11:00:00+00:00,0,1,,DER27,355.97222222222223
2023-02-07 12:00:00+00:00,0,7,,"DER10, DER38, DER11, DER27, DER1",355.9203299967448
2023-02-07 15:00:00+00:00,0,14,,"DER16, DER10, DER18, DER11, DER43, DER34, DER41, DER36, DER29, DER33",10362.034396531846
2023-02-08 13:00:00+00:00,0,1,,DER37,91969.1403294542
2023-02-08 19:00:00+00:00,0,1,,DER27,16.52777777777778
2023-02-08 20:00:00+00:00,0,1,,DER27,156.25000000000003
2023-02-08 22:00:00+00:00,0,1,,DER11,177.66666666666669
2023-02-09 19:00:00+00:00,0,1,,DER11,1637.5555555555554
2023-02-10 07:00:00+00:00,0,1,,DER29,413.1708997938368
2023-02-10 19:00:00+00:00,0,1,,DER11,918.4444444444443
2023-02-12 06:00:00+00:00,0,1,,DER11,354.8888888888889
2023-02-12 07:00:00+00:00,0,1,,DER11,3.5555555555555554
2023-02-13 07:00:00+00:00,0,1,,DER11,13.11111111111111
2023-02-14 03:00:00+00:00,0,1,,DER11,18.0
2023-02-14 12:00:00+00:00,0,1,,DER8,1479.0971742757165
2023-02-15 13:00:00+00:00,0,13,,"DER25, DER1, DER12, DER11, DER22, DER9, DER10, DER27, DER2, DER35, DER24, DER8",41548.45833333334
2023-02-15 20:00:00+00:00,0,11,,"DER8, DER11, DER9, DER24, DER36, DER38, DER33",4381.570155910916
2023-02-16 06:00:00+00:00,0,1,,DER9,12745.208305392796
2023-02-16 15:00:00+00:00,0,1,,DER27,2699.527777777778
2023-02-16 23:00:00+00:00,0,1,,DER11,196.33333333333331
2023-02-17 14:00:00+00:00,14,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER9, DER35, DER1",7439.872531373767
2023-02-18 11:00:00+00:00,4,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER9, DER1",1619.8386330540977
2023-02-20 09:00:00+00:00,9,2,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER9,448.6050116327074
2023-02-20 10:00:00+00:00,0,19,,"DER11, DER2, DER24, DER10, DER22, DER12, DER8, DER27",9116.319227583144
2023-02-20 11:00:00+00:00,0,10,,"DER27, DER12, DER10, DER8, DER11, DER2",2292.662786839803
2023-02-20 12:00:00+00:00,0,1,,DER27,75.55555555555556
2023-02-21 03:00:00+00:00,0,1,,DER27,620.0
2023-02-21 11:00:00+00:00,0,6,,"DER9, DER43, DER4, DER27, DER1, DER35",4849.189396735297
2023-02-22 15:00:00+00:00,0,1,,DER11,6255.416666666666
2023-02-22 17:00:00+00:00,0,1,,DER27,21.805555555555557
2023-02-23 07:00:00+00:00,0,1,,DER23,8705.0
2023-02-23 10:00:00+00:00,0,4,,"DER24, DER10, DER11, DER12",121.25
2023-02-25 06:00:00+00:00,0,1,,DER27,5899.444444444444
2023-02-25 13:00:00+00:00,0,2,,DER12,44.44444444444444
2023-02-25 14:00:00+00:00,0,1,,DER12,20.694444444444443
2023-02-26 05:00:00+00:00,0,1,,DER27,33.888888888888886
2023-02-27 10:00:00+00:00,0,1,,DER23,52120.0
2023-02-28 03:00:00+00:00,0,1,,DER29,703.6803116861979
2023-02-28 20:00:00+00:00,0,1,,DER29,12905.904705403644
2023-03-01 03:00:00+00:00,0,1,,DER29,3450.4657033962676
2023-03-01 05:00:00+00:00,0,1,,DER29,275.6095395236545
2023-03-01 11:00:00+00:00,5,1,"NORWICH MAIN 132KV - SUM, NORWICH MAIN 132KV - SGT5",DER29,407.0032226562501
2023-03-01 16:00:00+00:00,0,3,,"DER1, DER9",162053.01388888888
2023-03-01 18:00:00+00:00,0,1,,DER43,338428.6666666666
2023-03-02 09:00:00+00:00,0,2,,"DER11, DER9",1212.4444444444446
2023-03-02 12:00:00+00:00,0,1,,DER10,16.11111111111111
2023-03-02 15:00:00+00:00,0,2,,"DER11, DER10",32.22222222222222
2023-03-02 16:00:00+00:00,0,1,,DER27,303.8475016276042
2023-03-02 17:00:00+00:00,0,1,,DER8,510.7958753797743
2023-03-02 18:00:00+00:00,0,4,,"DER9, DER1, DER24, DER43",2771.800096011692
2023-03-03 02:00:00+00:00,0,1,,DER13,9722.25
2023-03-03 03:00:00+00:00,0,1,,DER13,132.44444444444446
2023-03-03 16:00:00+00:00,0,1,,DER13,2350.888888888889
2023-03-03 18:00:00+00:00,0,1,,DER6,35.55555555555556
2023-03-03 19:00:00+00:00,0,1,,DER27,4401.9769911024305
2023-03-04 01:00:00+00:00,0,1,,DER29,630.9219997829861
2023-03-06 14:00:00+00:00,0,1,,DER27,61.271183268229166
2023-03-07 04:00:00+00:00,0,2,,"DER27, DER23",80444.85030653211
2023-03-07 10:00:00+00:00,0,1,,DER6,310.0
2023-03-08 10:00:00+00:00,0,2,,"DER2, DER22",3427.362404399448
2023-03-10 05:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL,,0.0
2023-03-10 06:00:00+00:00,2,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER9",11045.635596321954
2023-03-10 07:00:00+00:00,3,2,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",1343.7078562249078
2023-03-10 09:00:00+00:00,0,1,,DER11,708.7446354675293
2023-03-10 11:00:00+00:00,2,1,"THORNHAM SOLAR FARM  - HUNSTANTON - THORNAM SOLAR FARM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT",DER43,1005.8393591308594
2023-03-10 12:00:00+00:00,1,0,HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT,,0.0
2023-03-10 13:00:00+00:00,3,2,"THORNHAM SOLAR FARM  - HUNSTANTON - THORNAM SOLAR FARM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER27, DER43",2164.316507703993
2023-03-10 14:00:00+00:00,2,1,"THORNHAM SOLAR FARM  - HUNSTANTON - THORNAM SOLAR FARM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT",DER43,1009.284911702474
2023-03-10 20:00:00+00:00,0,1,,DER11,8494.5889994812
2023-03-11 11:00:00+00:00,0,1,,DER27,71.74929741753472
2023-03-11 22:00:00+00:00,0,2,,DER11,5153.255766686333
2023-03-12 11:00:00+00:00,22,2,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER9",8172.411248775059
2023-03-12 12:00:00+00:00,15,6,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",1934.3645363272562
2023-03-12 13:00:00+00:00,0,10,,"DER24, DER9, DER41, DER1, DER34, DER18, DER29, DER7",1983.2694444444442
2023-03-12 14:00:00+00:00,10,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1",4844.279612850613
2023-03-12 15:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2023-03-12 18:00:00+00:00,0,1,,DER11,58.04472595214844
2023-03-13 01:00:00+00:00,2,2,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1",3389.9369025845
2023-03-13 02:00:00+00:00,10,2,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER9",30343.68909884135
2023-03-13 03:00:00+00:00,3,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2023-03-13 04:00:00+00:00,2,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER1,3981.3630101860895
2023-03-13 05:00:00+00:00,2,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER1,2936.1791893513996
2023-03-13 06:00:00+00:00,2,2,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER9",8604.323830651178
2023-03-13 07:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER9, DER1",1562.3035457584592
2023-03-13 08:00:00+00:00,5,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",4869.47670630561
2023-03-13 09:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2023-03-13 11:00:00+00:00,1,4,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER35, DER9",4695.087307209439
2023-03-13 12:00:00+00:00,0,1,,DER35,10995.239793701172
2023-03-14 04:00:00+00:00,0,1,,DER11,1415.2116439649792
2023-03-14 06:00:00+00:00,0,1,,DER29,3353.5391994900174
2023-03-14 08:00:00+00:00,0,1,,DER11,1.0669883897569443
2023-03-14 11:00:00+00:00,0,1,,DER4,1370.0093962605797
2023-03-14 17:00:00+00:00,0,1,,DER34,2418.85661251492
2023-03-15 10:00:00+00:00,0,1,,DER4,3583.2252158949113
2023-03-15 12:00:00+00:00,0,1,,DER11,112.66706882052952
2023-03-15 13:00:00+00:00,0,1,,DER35,7398.782267659505
2023-03-15 16:00:00+00:00,0,2,,"DER6, DER11",9277.111111111111
2023-03-16 18:00:00+00:00,0,1,,DER27,330.83333333333337
2023-03-17 12:00:00+00:00,0,2,,"DER37, DER34",612201.6217162748
2023-03-17 17:00:00+00:00,0,1,,DER34,53600.100960083
2023-03-18 12:00:00+00:00,0,1,,DER34,1097797.735644633
2023-03-20 01:00:00+00:00,0,1,,DER27,883.6111111111112
2023-03-20 11:00:00+00:00,13,13,"NORWICH MAIN 132KV - SGT5, NORWICH MAIN 132KV - SUM","DER29, DER7, DER41, DER4, DER16, DER38, DER36, DER37, DER18",35690.34054898898
2023-03-20 12:00:00+00:00,2,2,"NORWICH MAIN 132KV - SGT5, NORWICH MAIN 132KV - SUM",DER10,546.1111111111111
2023-03-20 15:00:00+00:00,0,1,,DER24,2689625.817922024
2023-03-21 03:00:00+00:00,0,2,,"DER27, DER11",226.88888888888889
2023-03-21 13:00:00+00:00,10,9,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",2001.7345760515002
2023-03-21 14:00:00+00:00,12,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER9",5177.365971213447
2023-03-21 15:00:00+00:00,15,10,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1, DER35",1123.5731050279405
2023-03-21 16:00:00+00:00,1,1,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,DER9,272.51787013371785
2023-03-22 02:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER35, DER9",5593.126562788222
2023-03-22 09:00:00+00:00,0,1,,DER25,40515.0
2023-03-22 10:00:00+00:00,4,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER9, DER1, DER35",8861.746426620482
2023-03-22 11:00:00+00:00,16,11,"HEMPTON GRID 132/33 KV - SUM, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER35, DER43",293395.56236967724
2023-03-22 12:00:00+00:00,8,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER9, DER1, DER35",1341.8318809678817
2023-03-23 09:00:00+00:00,3,5,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER1",1858.7747453350491
